#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5480,59381865,CPAR2_101540,CPAR2_101540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381866,CPAR2_101550,CPAR2_101550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381867,CPAR2_101560,CPAR2_101560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381868,CPAR2_101570,CPAR2_101570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381869,CPAR2_101580,CPAR2_101580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381870,CPAR2_101590,CPAR2_101590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381871,CPAR2_101600,CPAR2_101600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381872,CPAR2_101610,CPAR2_101610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381873,CPAR2_101620,CPAR2_101620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381874,CPAR2_101630,CPAR2_101630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381875,CPAR2_101640,CPAR2_101640,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381876,CPAR2_101650,CPAR2_101650,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381877,CPAR2_101660,CPAR2_101660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381878,CPAR2_101670,CPAR2_101670,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381879,CPAR2_101680,CPAR2_101680,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381880,CPAR2_101690,CPAR2_101690,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381881,CPAR2_101700,CPAR2_101700,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381882,CPAR2_101710,CPAR2_101710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381883,CPAR2_101720,CPAR2_101720,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381884,CPAR2_101730,CPAR2_101730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381885,CPAR2_101740,CPAR2_101740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381886,CPAR2_101750,CPAR2_101750,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381887,CPAR2_101760,CPAR2_101760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381888,CPAR2_101770,CPAR2_101770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381889,CPAR2_101780,CPAR2_101780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381890,CPAR2_101790,CPAR2_101790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381891,CPAR2_101800,CPAR2_101800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381892,CPAR2_101810,CPAR2_101810,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381893,CPAR2_101820,CPAR2_101820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381894,CPAR2_101830,CPAR2_101830,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381895,CPAR2_101840,CPAR2_101840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381896,CPAR2_101850,CPAR2_101850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381897,CPAR2_101860,CPAR2_101860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381898,CPAR2_101870,CPAR2_101870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381899,CPAR2_101880,CPAR2_101880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381900,CPAR2_101890,CPAR2_101890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381901,CPAR2_101900,CPAR2_101900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381902,CPAR2_101910,CPAR2_101910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381903,CPAR2_101920,CPAR2_101920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381904,CPAR2_101930,CPAR2_101930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381905,CPAR2_101940,CPAR2_101940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381906,CPAR2_101950,CPAR2_101950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381907,CPAR2_101960,CPAR2_101960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381908,CPAR2_101970,CPAR2_101970,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381909,CPAR2_101980,CPAR2_101980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381910,CPAR2_101990,CPAR2_101990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381911,CPAR2_102000,CPAR2_102000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381912,CPAR2_102010,CPAR2_102010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381913,CPAR2_102020,CPAR2_102020,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381914,CPAR2_102030,CPAR2_102030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381915,CPAR2_102040,CPAR2_102040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381916,CPAR2_102050,CPAR2_102050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381917,CPAR2_102060,CPAR2_102060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381918,CPAR2_102070,CPAR2_102070,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381919,CPAR2_102080,CPAR2_102080,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381920,CPAR2_102090,CPAR2_102090,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381921,CPAR2_102100,CPAR2_102100,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381922,CPAR2_102110,CPAR2_102110,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381923,CPAR2_102120,CPAR2_102120,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381924,CPAR2_102130,CPAR2_102130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381925,CPAR2_102140,CPAR2_102140,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381926,CPAR2_102150,CPAR2_102150,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381927,CPAR2_102160,CPAR2_102160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381928,CPAR2_102170,CPAR2_102170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381929,CPAR2_102180,CPAR2_102180,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381930,CPAR2_102190,CPAR2_102190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381931,CPAR2_102200,CPAR2_102200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381932,CPAR2_102210,CPAR2_102210,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381933,CPAR2_102220,CPAR2_102220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381934,CPAR2_102230,CPAR2_102230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381935,CPAR2_102240,CPAR2_102240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381936,CPAR2_102250,CPAR2_102250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381937,CPAR2_102260,CPAR2_102260,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381938,CPAR2_102270,CPAR2_102270,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381939,CPAR2_102280,CPAR2_102280,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381940,CPAR2_102290,CPAR2_102290,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381941,CPAR2_102300,CPAR2_102300,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381942,CPAR2_102310,CPAR2_102310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381943,CPAR2_102320,CPAR2_102320,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381944,CPAR2_102330,CPAR2_102330,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381945,CPAR2_102340,CPAR2_102340,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381946,CPAR2_102350,CPAR2_102350,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381947,CPAR2_102360,CPAR2_102360,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381948,CPAR2_102370,CPAR2_102370,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381949,CPAR2_102380,CPAR2_102380,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381950,CPAR2_102390,CPAR2_102390,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381951,CPAR2_102400,CPAR2_102400,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381952,CPAR2_102410,CPAR2_102410,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
5480,59381953,CPAR2_102420,CPAR2_102420,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
5480,59381954,CPAR2_102430,CPAR2_102430,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381955,CPAR2_102440,CPAR2_102440,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381956,CPAR2_102450,CPAR2_102450,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381957,CPAR2_102460,CPAR2_102460,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381958,CPAR2_102470,CPAR2_102470,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381959,CPAR2_102480,CPAR2_102480,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381960,CPAR2_102490,CPAR2_102490,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381961,CPAR2_102500,CPAR2_102500,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381962,CPAR2_102510,CPAR2_102510,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381963,CPAR2_102520,CPAR2_102520,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381964,CPAR2_102530,CPAR2_102530,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381965,CPAR2_102540,CPAR2_102540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381966,CPAR2_102550,CPAR2_102550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381967,CPAR2_102560,CPAR2_102560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381968,CPAR2_102570,CPAR2_102570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381969,CPAR2_102580,CPAR2_102580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381970,CPAR2_102590,CPAR2_102590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381971,CPAR2_102600,CPAR2_102600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381972,CPAR2_102610,CPAR2_102610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381973,CPAR2_102620,CPAR2_102620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59381974,CPAR2_102630,CPAR2_102630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381975,CPAR2_102640,CPAR2_102640,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381976,CPAR2_102650,CPAR2_102650,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381977,CPAR2_102660,CPAR2_102660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381978,CPAR2_102670,CPAR2_102670,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381979,CPAR2_102680,CPAR2_102680,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381980,CPAR2_102690,CPAR2_102690,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381981,CPAR2_102700,CPAR2_102700,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381982,CPAR2_102710,CPAR2_102710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381983,CPAR2_102720,CPAR2_102720,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381984,CPAR2_102730,CPAR2_102730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381985,CPAR2_102740,CPAR2_102740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381986,CPAR2_102750,CPAR2_102750,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381987,CPAR2_102760,CPAR2_102760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381988,CPAR2_102770,CPAR2_102770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381989,CPAR2_102780,CPAR2_102780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381990,CPAR2_102790,CPAR2_102790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381991,CPAR2_102800,CPAR2_102800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381992,CPAR2_102810,CPAR2_102810,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381993,CPAR2_102820,CPAR2_102820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381994,CPAR2_102830,CPAR2_102830,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381995,CPAR2_102840,CPAR2_102840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381996,CPAR2_102850,CPAR2_102850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381997,CPAR2_102860,CPAR2_102860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381998,CPAR2_102870,CPAR2_102870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59381999,CPAR2_102880,CPAR2_102880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382000,CPAR2_102890,CPAR2_102890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382001,CPAR2_102900,CPAR2_102900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382002,CPAR2_102910,CPAR2_102910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59382003,CPAR2_102920,CPAR2_102920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59382004,CPAR2_102930,CPAR2_102930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382005,CPAR2_102940,CPAR2_102940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382006,CPAR2_102950,CPAR2_102950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382007,CPAR2_102960,CPAR2_102960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382008,CPAR2_102970,CPAR2_102970,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382009,CPAR2_102980,CPAR2_102980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382010,CPAR2_102990,CPAR2_102990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382011,CPAR2_103000,CPAR2_103000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382012,CPAR2_103010,CPAR2_103010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382013,CPAR2_103020,CPAR2_103020,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382014,CPAR2_103030,CPAR2_103030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382015,CPAR2_103040,CPAR2_103040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59382016,CPAR2_103050,CPAR2_103050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59382017,CPAR2_103060,CPAR2_103060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
