#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1051616,26834848,atp9,AYB92_gp14,-,-,MT,-,ATP synthase F0 subunit 9,protein-coding,-,-,-,ATP synthase F0 subunit 9,20210417,-
1051616,39607617,D7B24_003928,D7B24_003928,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607618,D7B24_003929,D7B24_003929,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607619,D7B24_003930,D7B24_003930,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607620,D7B24_003931,D7B24_003931,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607621,D7B24_003932,D7B24_003932,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607622,D7B24_003933,D7B24_003933,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607623,D7B24_003934,D7B24_003934,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607624,D7B24_003935,D7B24_003935,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607625,D7B24_003936,D7B24_003936,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607626,D7B24_003937,D7B24_003937,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607627,D7B24_003938,D7B24_003938,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607628,D7B24_003939,D7B24_003939,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607629,D7B24_003940,D7B24_003940,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607630,D7B24_003941,D7B24_003941,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607631,D7B24_003942,D7B24_003942,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607632,D7B24_003943,D7B24_003943,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607633,D7B24_003944,D7B24_003944,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607634,D7B24_003945,D7B24_003945,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607635,D7B24_003946,D7B24_003946,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607636,D7B24_003947,D7B24_003947,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607637,D7B24_003948,D7B24_003948,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607638,D7B24_003949,D7B24_003949,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607639,D7B24_003950,D7B24_003950,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607640,D7B24_003951,D7B24_003951,-,-,Unknown,-,Type I Iterative Polyketide synthase (PKS),protein-coding,-,-,-,Type I Iterative Polyketide synthase (PKS),20200515,-
1051616,39607641,D7B24_003952,D7B24_003952,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607642,D7B24_003953,D7B24_003953,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607643,D7B24_003954,D7B24_003954,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607644,D7B24_003955,D7B24_003955,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607645,D7B24_003956,D7B24_003956,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607646,D7B24_003957,D7B24_003957,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607647,D7B24_003958,D7B24_003958,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607648,D7B24_003959,D7B24_003959,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607649,D7B24_003960,D7B24_003960,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607650,D7B24_003961,D7B24_003961,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607651,D7B24_003962,D7B24_003962,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607652,MFAP1,D7B24_003963,-,-,Unknown,-,Microfibrillar-associated protein 1,protein-coding,-,-,-,Microfibrillar-associated protein 1,20200515,-
1051616,39607653,POLA2,D7B24_003964,-,-,Unknown,-,DNA polymerase alpha subunit B,protein-coding,-,-,-,DNA polymerase alpha subunit B,20200515,-
1051616,39607654,UBP2_1,D7B24_003965,-,-,Unknown,-,ubiquitin-specific protease ubp2,protein-coding,-,-,-,ubiquitin-specific protease ubp2,20200515,-
1051616,39607655,UBP2_2,D7B24_003966,-,-,Unknown,-,ubiquitin-specific protease ubp2,protein-coding,-,-,-,ubiquitin-specific protease ubp2,20200515,-
1051616,39607656,D7B24_003967,D7B24_003967,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607657,D7B24_003968,D7B24_003968,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607658,DTXS4,D7B24_003969,-,-,Unknown,-,L-aspartate decarboxylase dtxS4,protein-coding,-,-,-,L-aspartate decarboxylase dtxS4,20200515,-
1051616,39607659,NOP9,D7B24_003970,-,-,Unknown,-,Nucleolar protein 9,protein-coding,-,-,-,Nucleolar protein 9,20200515,-
1051616,39607660,D7B24_003971,D7B24_003971,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607661,D7B24_003972,D7B24_003972,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607662,D7B24_003973,D7B24_003973,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607663,D7B24_003974,D7B24_003974,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607664,D7B24_003975,D7B24_003975,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607665,D7B24_003976,D7B24_003976,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607666,SET5,D7B24_003977,-,-,Unknown,-,SET domain-containing protein 5,protein-coding,-,-,-,SET domain-containing protein 5,20200515,-
1051616,39607667,D7B24_003978,D7B24_003978,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607668,D7B24_003979,D7B24_003979,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607669,D7B24_003980,D7B24_003980,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607670,D7B24_003981,D7B24_003981,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607671,D7B24_003982,D7B24_003982,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607672,D7B24_003983,D7B24_003983,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607673,D7B24_003984,D7B24_003984,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607674,HYD5_1,D7B24_003985,-,-,Unknown,-,Fungal hydrophobin,protein-coding,-,-,-,Fungal hydrophobin,20200515,-
1051616,39607675,D7B24_003986,D7B24_003986,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607676,D7B24_003987,D7B24_003987,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607677,D7B24_003988,D7B24_003988,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607678,D7B24_003989,D7B24_003989,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607679,D7B24_003990,D7B24_003990,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607680,D7B24_003991,D7B24_003991,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607681,D7B24_003992,D7B24_003992,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607682,D7B24_003993,D7B24_003993,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607683,TPS2,D7B24_003994,-,-,Unknown,-,threalose-6-phosphate phosphatase,protein-coding,-,-,-,threalose-6-phosphate phosphatase,20200515,-
1051616,39607684,D7B24_003995,D7B24_003995,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607685,D7B24_003996,D7B24_003996,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607686,D7B24_003997,D7B24_003997,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607687,D7B24_003998,D7B24_003998,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607688,D7B24_003999,D7B24_003999,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607689,D7B24_004000,D7B24_004000,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607690,D7B24_004001,D7B24_004001,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607691,D7B24_004002,D7B24_004002,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607692,D7B24_004003,D7B24_004003,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607693,D7B24_004004,D7B24_004004,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607694,D7B24_004005,D7B24_004005,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607695,D7B24_004006,D7B24_004006,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607696,D7B24_004007,D7B24_004007,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607697,D7B24_004008,D7B24_004008,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607698,D25,D7B24_004009,-,-,Unknown,-,Carbohydrate esterase 4 protein,protein-coding,-,-,-,Carbohydrate esterase 4 protein,20200515,-
1051616,39607699,D7B24_004010,D7B24_004010,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607700,D7B24_004011,D7B24_004011,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607701,D7B24_004012,D7B24_004012,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607702,D7B24_004013,D7B24_004013,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607703,D7B24_004014,D7B24_004014,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607704,D7B24_004015,D7B24_004015,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607705,CEL61A,D7B24_004016,-,-,Unknown,-,glycoside hydrolase 61,protein-coding,-,-,-,glycoside hydrolase 61,20200515,-
1051616,39607706,D7B24_004017,D7B24_004017,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607707,D7B24_004018,D7B24_004018,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607708,D7B24_004019,D7B24_004019,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607709,D7B24_004020,D7B24_004020,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607710,D7B24_004021,D7B24_004021,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607711,D7B24_004022,D7B24_004022,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607712,D7B24_004023,D7B24_004023,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607713,D7B24_004024,D7B24_004024,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607714,D7B24_004025,D7B24_004025,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607715,D7B24_004026,D7B24_004026,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607716,D7B24_004027,D7B24_004027,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607717,CEL74A,D7B24_004028,-,-,Unknown,-,Xyloglucanase,protein-coding,-,-,-,Xyloglucanase,20200515,-
1051616,39607718,D7B24_004029,D7B24_004029,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607719,D7B24_004030,D7B24_004030,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607720,D7B24_004031,D7B24_004031,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607721,D7B24_004032,D7B24_004032,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607722,D7B24_004033,D7B24_004033,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607723,D7B24_004034,D7B24_004034,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607724,D7B24_004035,D7B24_004035,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607725,COX12,D7B24_004036,-,-,Unknown,-,Cytochrome c oxidase subunit 6B,protein-coding,-,-,-,Cytochrome c oxidase subunit 6B,20200515,-
1051616,39607726,D7B24_004037,D7B24_004037,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607727,D7B24_004038,D7B24_004038,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607728,SEC31,D7B24_004039,-,-,Unknown,-,protein transport protein S31,protein-coding,-,-,-,protein transport protein S31,20200515,-
1051616,39607729,D7B24_004040,D7B24_004040,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607730,D7B24_004041,D7B24_004041,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607731,D7B24_004042,D7B24_004042,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607732,D7B24_004043,D7B24_004043,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607733,D7B24_004044,D7B24_004044,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1051616,39607734,D7B24_004045,D7B24_004045,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607735,UBXN7,D7B24_004046,-,-,Unknown,-,UBX domain-containing protein 7,protein-coding,-,-,-,UBX domain-containing protein 7,20200515,-
1051616,39607736,SPS1,D7B24_004047,-,-,Unknown,-,putative protein serine/threonine kinase,protein-coding,-,-,-,putative protein serine/threonine kinase,20200515,-
1051616,39607737,D7B24_004048,D7B24_004048,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607738,IDH1,D7B24_004049,-,-,Unknown,-,isocitrate dehydrogenase (NAD(+)) idh1,protein-coding,-,-,-,isocitrate dehydrogenase (NAD(+)) idh1,20200515,-
1051616,39607739,D7B24_004050,D7B24_004050,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39607740,D7B24_004051,D7B24_004051,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607741,D7B24_004052,D7B24_004052,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607742,D7B24_004053,D7B24_004053,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607743,D7B24_004054,D7B24_004054,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607744,D7B24_004055,D7B24_004055,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607745,D7B24_004056,D7B24_004056,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607746,D7B24_004057,D7B24_004057,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607747,SAH1,D7B24_004058,-,-,Unknown,-,S-adenosyl-L-homocysteine hydrolase,protein-coding,-,-,-,S-adenosyl-L-homocysteine hydrolase,20200515,-
1051616,39607748,EIF3H,D7B24_004059,-,-,Unknown,-,Eukaryotic translation initiation factor 3 subunit H,protein-coding,-,-,-,Eukaryotic translation initiation factor 3 subunit H,20200515,-
1051616,39607749,D7B24_004060,D7B24_004060,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607750,D7B24_004061,D7B24_004061,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607751,D7B24_004062,D7B24_004062,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607752,D7B24_004063,D7B24_004063,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607753,D7B24_004064,D7B24_004064,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607754,MAK3,D7B24_004065,-,-,Unknown,-,N-alpha-acetyltransferase mak3,protein-coding,-,-,-,N-alpha-acetyltransferase mak3,20200515,-
1051616,39607755,D7B24_004066,D7B24_004066,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607756,D7B24_004067,D7B24_004067,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607757,D7B24_004068,D7B24_004068,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607758,D7B24_004069,D7B24_004069,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607759,RSM22,D7B24_004070,-,-,Unknown,-,37S ribosomal protein S22,protein-coding,-,-,-,37S ribosomal protein S22,20200515,-
1051616,39607760,D7B24_004071,D7B24_004071,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607761,D7B24_004072,D7B24_004072,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39607762,D7B24_004073,D7B24_004073,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
