#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
3885,18636335,PHAVU_003G283800g,PHAVU_003G283800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636336,PHAVU_003G283900g,PHAVU_003G283900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636337,PHAVU_003G284000g,PHAVU_003G284000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636338,PHAVU_003G284100g,PHAVU_003G284100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636339,PHAVU_003G284200g,PHAVU_003G284200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636340,PHAVU_003G284300g,PHAVU_003G284300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636341,PHAVU_003G284400g,PHAVU_003G284400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636342,PHAVU_003G284500g,PHAVU_003G284500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636343,PHAVU_003G284600g,PHAVU_003G284600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636344,PHAVU_003G284700g,PHAVU_003G284700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636345,PHAVU_003G2848001g,PHAVU_003G2848001g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636346,PHAVU_003G2848000g,PHAVU_003G2848000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636347,PHAVU_003G284900g,PHAVU_003G284900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636348,PHAVU_003G285000g,PHAVU_003G285000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636349,PHAVU_003G285100g,PHAVU_003G285100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636350,PHAVU_003G2852001g,PHAVU_003G2852001g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636351,PHAVU_003G2852002g,PHAVU_003G2852002g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636352,PHAVU_003G285300g,PHAVU_003G285300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636353,PHAVU_003G285400g,PHAVU_003G285400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636354,PHAVU_003G285500g,PHAVU_003G285500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636355,PHAVU_003G285600g,PHAVU_003G285600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636356,PHAVU_003G285700g,PHAVU_003G285700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636357,PHAVU_003G285800g,PHAVU_003G285800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636358,PHAVU_003G285900g,PHAVU_003G285900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636359,PHAVU_003G286000g,PHAVU_003G286000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636360,PHAVU_003G286100g,PHAVU_003G286100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636361,PHAVU_003G286200g,PHAVU_003G286200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636362,PHAVU_003G286300g,PHAVU_003G286300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636363,PHAVU_003G286400g,PHAVU_003G286400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636364,PHAVU_003G286500g,PHAVU_003G286500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636365,PHAVU_003G286600g,PHAVU_003G286600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636366,PHAVU_003G286700g,PHAVU_003G286700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636367,PHAVU_003G286800g,PHAVU_003G286800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636368,PHAVU_003G286900g,PHAVU_003G286900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636369,PHAVU_003G287000g,PHAVU_003G287000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636370,PHAVU_003G287100g,PHAVU_003G287100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636371,PHAVU_003G287200g,PHAVU_003G287200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636372,PHAVU_003G287300g,PHAVU_003G287300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636373,PHAVU_003G287400g,PHAVU_003G287400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636374,PHAVU_003G287500g,PHAVU_003G287500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636375,PHAVU_003G287600g,PHAVU_003G287600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636376,PHAVU_003G287700g,PHAVU_003G287700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636377,PHAVU_003G287800g,PHAVU_003G287800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636378,PHAVU_003G287900g,PHAVU_003G287900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636379,PHAVU_003G288000g,PHAVU_003G288000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636380,PHAVU_003G288100g,PHAVU_003G288100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636381,PHAVU_003G288200g,PHAVU_003G288200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636382,PHAVU_003G288300g,PHAVU_003G288300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636383,PHAVU_003G288400g,PHAVU_003G288400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636384,PHAVU_003G288500g,PHAVU_003G288500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636385,PHAVU_003G288600g,PHAVU_003G288600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636386,PHAVU_003G288700g,PHAVU_003G288700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636387,PHAVU_003G288800g,PHAVU_003G288800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636388,PHAVU_003G288900g,PHAVU_003G288900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636389,PHAVU_003G289000g,PHAVU_003G289000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636390,PHAVU_003G289100g,PHAVU_003G289100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636391,PHAVU_003G289200g,PHAVU_003G289200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636392,PHAVU_003G289300g,PHAVU_003G289300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636393,PHAVU_003G289400g,PHAVU_003G289400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636394,PHAVU_003G289500g,PHAVU_003G289500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636395,PHAVU_003G289600g,PHAVU_003G289600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636396,PHAVU_003G289700g,PHAVU_003G289700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636397,PHAVU_003G289800g,PHAVU_003G289800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636398,PHAVU_003G289900g,PHAVU_003G289900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636399,PHAVU_003G290000g,PHAVU_003G290000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636400,PHAVU_003G290100g,PHAVU_003G290100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636401,PHAVU_003G290200g,PHAVU_003G290200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636402,PHAVU_003G290300g,PHAVU_003G290300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636403,PHAVU_003G290400g,PHAVU_003G290400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636404,PHAVU_003G290500g,PHAVU_003G290500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636405,PHAVU_003G290600g,PHAVU_003G290600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636406,PHAVU_003G290700g,PHAVU_003G290700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636407,PHAVU_003G290800g,PHAVU_003G290800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636408,PHAVU_003G290900g,PHAVU_003G290900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636409,PHAVU_003G291000g,PHAVU_003G291000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636410,PHAVU_003G291100g,PHAVU_003G291100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636411,PHAVU_003G291200g,PHAVU_003G291200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636412,PHAVU_003G291300g,PHAVU_003G291300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636413,PHAVU_003G291400g,PHAVU_003G291400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636414,PHAVU_003G291500g,PHAVU_003G291500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636415,PHAVU_003G291600g,PHAVU_003G291600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636416,PHAVU_003G291700g,PHAVU_003G291700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636417,PHAVU_003G291800g,PHAVU_003G291800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636418,PHAVU_003G291900g,PHAVU_003G291900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636419,PHAVU_003G292000g,PHAVU_003G292000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636420,PHAVU_003G292100g,PHAVU_003G292100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636421,PHAVU_003G292200g,PHAVU_003G292200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636422,PHAVU_003G292300g,PHAVU_003G292300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636423,PHAVU_003G292400g,PHAVU_003G292400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636424,PHAVU_003G292500g,PHAVU_003G292500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636425,PHAVU_003G292600g,PHAVU_003G292600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636426,PHAVU_003G292700g,PHAVU_003G292700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636427,PHAVU_003G292800g,PHAVU_003G292800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636428,PHAVU_003G292900g,PHAVU_003G292900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636429,PHAVU_003G293000g,PHAVU_003G293000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636430,PHAVU_003G293100g,PHAVU_003G293100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636431,PHAVU_003G293200g,PHAVU_003G293200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636432,PHAVU_003G293300g,PHAVU_003G293300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636433,PHAVU_003G293400g,PHAVU_003G293400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636434,PHAVU_003G293500g,PHAVU_003G293500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636435,PHAVU_003G293600g,PHAVU_003G293600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636436,PHAVU_003G293700g,PHAVU_003G293700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636437,PHAVU_003G293800g,PHAVU_003G293800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636438,PHAVU_003G293900g,PHAVU_003G293900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636439,PHAVU_003G294000g,PHAVU_003G294000g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636440,PHAVU_003G294100g,PHAVU_003G294100g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636441,PHAVU_003G294200g,PHAVU_003G294200g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636442,PHAVU_003G294300g,PHAVU_003G294300g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636443,PHAVU_003G294400g,PHAVU_003G294400g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636444,PHAVU_003G294500g,PHAVU_003G294500g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636445,PHAVU_003G294600g,PHAVU_003G294600g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636446,PHAVU_003G294700g,PHAVU_003G294700g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636447,PHAVU_003G294800g,PHAVU_003G294800g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18636448,PHAVU_003G294900g,PHAVU_003G294900g,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
