#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5857,7668573,cox1,PlfroM_p2,-,-,MT,-,cytochrome oxidase subunit 1,protein-coding,-,-,-,cytochrome oxidase subunit 1,20210226,-
5857,24267211,AK88_01897,AK88_01897,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267212,AK88_01898,AK88_01898,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267213,AK88_01899,AK88_01899,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267214,AK88_01900,AK88_01900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267215,AK88_01901,AK88_01901,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267216,AK88_01902,AK88_01902,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267217,AK88_01903,AK88_01903,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267218,AK88_01904,AK88_01904,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267219,AK88_01905,AK88_01905,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267220,AK88_01906,AK88_01906,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267221,AK88_01907,AK88_01907,-,-,Unknown,-,YjeF family domain-containing protein,protein-coding,-,-,-,YjeF family domain-containing protein,20210301,-
5857,24267222,AK88_01908,AK88_01908,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267223,AK88_01909,AK88_01909,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267224,AK88_01910,AK88_01910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267225,AK88_01911,AK88_01911,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267226,AK88_01912,AK88_01912,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267227,AK88_01913,AK88_01913,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267228,AK88_01914,AK88_01914,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267229,AK88_01915,AK88_01915,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267230,AK88_01916,AK88_01916,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267231,AK88_01917,AK88_01917,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267232,AK88_01918,AK88_01918,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267233,AK88_01919,AK88_01919,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267234,AK88_01920,AK88_01920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267235,AK88_01921,AK88_01921,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267236,AK88_01922,AK88_01922,-,-,Unknown,-,40S ribosomal protein S28,protein-coding,-,-,-,40S ribosomal protein S28,20210301,-
5857,24267237,AK88_01923,AK88_01923,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267238,AK88_01924,AK88_01924,-,-,Unknown,-,40S ribosomal protein S28,protein-coding,-,-,-,40S ribosomal protein S28,20210301,-
5857,24267239,AK88_01925,AK88_01925,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267240,AK88_01926,AK88_01926,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267241,AK88_01927,AK88_01927,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267242,AK88_01928,AK88_01928,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267243,AK88_01929,AK88_01929,-,-,Unknown,-,valine-tRNA ligase,protein-coding,-,-,-,valine-tRNA ligase,20210301,-
5857,24267244,AK88_01930,AK88_01930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267245,AK88_01931,AK88_01931,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267246,AK88_01932,AK88_01932,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267247,AK88_01933,AK88_01933,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267248,AK88_01934,AK88_01934,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267249,AK88_01935,AK88_01935,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267250,AK88_01936,AK88_01936,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267251,AK88_01937,AK88_01937,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267252,AK88_01938,AK88_01938,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267253,AK88_01939,AK88_01939,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267254,AK88_01940,AK88_01940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267255,AK88_01941,AK88_01941,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267256,AK88_01942,AK88_01942,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267257,AK88_01943,AK88_01943,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267258,AK88_01944,AK88_01944,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267259,AK88_01945,AK88_01945,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267260,AK88_01946,AK88_01946,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267261,AK88_01947,AK88_01947,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267262,AK88_01948,AK88_01948,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267263,AK88_01949,AK88_01949,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267264,AK88_01950,AK88_01950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267265,AK88_01951,AK88_01951,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267266,AK88_01952,AK88_01952,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267267,AK88_01953,AK88_01953,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267268,AK88_01954,AK88_01954,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267269,AK88_01955,AK88_01955,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267270,AK88_01956,AK88_01956,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267271,AK88_01957,AK88_01957,-,-,Unknown,-,flap endonuclease 1,protein-coding,-,-,-,flap endonuclease 1,20210301,-
5857,24267272,AK88_01958,AK88_01958,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267273,AK88_01959,AK88_01959,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267274,AK88_01960,AK88_01960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267275,AK88_01961,AK88_01961,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267276,AK88_01962,AK88_01962,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267277,AK88_01963,AK88_01963,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267278,AK88_01964,AK88_01964,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267279,AK88_01965,AK88_01965,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267280,AK88_01966,AK88_01966,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267281,AK88_01967,AK88_01967,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267282,AK88_01968,AK88_01968,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267283,AK88_01969,AK88_01969,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267284,AK88_01970,AK88_01970,-,-,Unknown,-,peptidyl-tRNA hydrolase,protein-coding,-,-,-,peptidyl-tRNA hydrolase,20210301,-
5857,24267285,AK88_01971,AK88_01971,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267286,AK88_01972,AK88_01972,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267287,AK88_01973,AK88_01973,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267288,AK88_01974,AK88_01974,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267289,AK88_01975,AK88_01975,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267290,AK88_01976,AK88_01976,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267291,AK88_01977,AK88_01977,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267292,AK88_01978,AK88_01978,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267293,AK88_01979,AK88_01979,-,-,Unknown,-,hydroxyacylglutathione hydrolase,protein-coding,-,-,-,hydroxyacylglutathione hydrolase,20210301,-
5857,24267294,AK88_01980,AK88_01980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267295,AK88_01981,AK88_01981,-,-,Unknown,-,V-type proton ATPase subunit B,protein-coding,-,-,-,V-type proton ATPase subunit B,20210301,-
5857,24267296,AK88_01982,AK88_01982,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267297,AK88_01983,AK88_01983,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267298,AK88_01984,AK88_01984,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267299,AK88_01985,AK88_01985,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267300,AK88_01986,AK88_01986,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267301,AK88_01987,AK88_01987,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267302,AK88_01988,AK88_01988,-,-,Unknown,-,pre-mRNA-processing-splicing factor 8,protein-coding,-,-,-,pre-mRNA-processing-splicing factor 8,20210301,-
5857,24267303,AK88_01989,AK88_01989,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267304,AK88_01990,AK88_01990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267305,AK88_01991,AK88_01991,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267306,AK88_01992,AK88_01992,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267307,AK88_01993,AK88_01993,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267308,AK88_01994,AK88_01994,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267309,AK88_01995,AK88_01995,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267310,AK88_01996,AK88_01996,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267311,AK88_01997,AK88_01997,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267312,AK88_01998,AK88_01998,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267313,AK88_01999,AK88_01999,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267314,AK88_02000,AK88_02000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267315,AK88_02001,AK88_02001,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267316,AK88_02002,AK88_02002,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267317,AK88_02003,AK88_02003,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267318,AK88_02004,AK88_02004,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267319,AK88_02005,AK88_02005,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267320,AK88_02006,AK88_02006,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267321,AK88_02007,AK88_02007,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267322,AK88_02008,AK88_02008,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267323,AK88_02009,AK88_02009,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267324,AK88_02010,AK88_02010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267325,AK88_02011,AK88_02011,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267326,AK88_02012,AK88_02012,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267327,AK88_02013,AK88_02013,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267328,AK88_02014,AK88_02014,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267329,AK88_02015,AK88_02015,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20210226,-
5857,24267330,AK88_02016,AK88_02016,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267331,AK88_02017,AK88_02017,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267332,AK88_02018,AK88_02018,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267333,AK88_02019,AK88_02019,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267334,AK88_02020,AK88_02020,-,-,Unknown,-,tRNA dimethylallyltransferase,protein-coding,-,-,-,tRNA dimethylallyltransferase,20210301,-
5857,24267335,AK88_02021,AK88_02021,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267336,AK88_02022,AK88_02022,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267337,AK88_02023,AK88_02023,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267338,AK88_02024,AK88_02024,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267339,AK88_02025,AK88_02025,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267340,AK88_02026,AK88_02026,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267341,AK88_02027,AK88_02027,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267342,AK88_02028,AK88_02028,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267343,AK88_02029,AK88_02029,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267344,AK88_02030,AK88_02030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267345,AK88_02031,AK88_02031,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267346,AK88_02032,AK88_02032,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267347,AK88_02033,AK88_02033,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267348,AK88_02034,AK88_02034,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267349,AK88_02035,AK88_02035,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267350,AK88_02036,AK88_02036,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267351,AK88_02037,AK88_02037,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267352,AK88_02038,AK88_02038,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267353,AK88_02039,AK88_02039,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24267354,AK88_02040,AK88_02040,-,-,Unknown,-,hydroxyacylglutathione hydrolase,protein-coding,-,-,-,hydroxyacylglutathione hydrolase,20210301,-
