#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1069201,38573598,cob,EJ508_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210417,-
1069201,64961583,AKAW2_50603A,AKAW2_50603A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961584,AKAW2_50604A,AKAW2_50604A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961585,AKAW2_50605A,AKAW2_50605A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961586,AKAW2_50606S,AKAW2_50606S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961587,AKAW2_50607S,AKAW2_50607S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961588,AKAW2_50608S,AKAW2_50608S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961589,AKAW2_50609A,AKAW2_50609A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961590,AKAW2_50610S,AKAW2_50610S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961591,AKAW2_50611S,AKAW2_50611S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961592,AKAW2_50612S,AKAW2_50612S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961593,AKAW2_50613A,AKAW2_50613A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961594,AKAW2_50614S,AKAW2_50614S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961595,AKAW2_50615A,AKAW2_50615A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961596,AKAW2_50616A,AKAW2_50616A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961597,AKAW2_50617A,AKAW2_50617A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961598,AKAW2_50618A,AKAW2_50618A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961599,AKAW2_50619A,AKAW2_50619A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961600,AKAW2_50620A,AKAW2_50620A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961601,AKAW2_50621A,AKAW2_50621A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961602,AKAW2_50622S,AKAW2_50622S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961603,AKAW2_50623S,AKAW2_50623S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961604,AKAW2_50624A,AKAW2_50624A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961605,AKAW2_50625A,AKAW2_50625A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961606,AKAW2_50626A,AKAW2_50626A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961607,AKAW2_50627A,AKAW2_50627A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961608,AKAW2_50628S,AKAW2_50628S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961609,AKAW2_50629S,AKAW2_50629S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961610,AKAW2_50630A,AKAW2_50630A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961611,AKAW2_50631A,AKAW2_50631A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961612,AKAW2_50632S,AKAW2_50632S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961613,AKAW2_50633A,AKAW2_50633A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961614,AKAW2_50634A,AKAW2_50634A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961615,AKAW2_50635A,AKAW2_50635A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961616,AKAW2_50636S,AKAW2_50636S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961617,AKAW2_50637A,AKAW2_50637A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961618,AKAW2_50638A,AKAW2_50638A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961619,AKAW2_50639A,AKAW2_50639A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961620,AKAW2_50640S,AKAW2_50640S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961621,AKAW2_50641S,AKAW2_50641S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961622,AKAW2_50642A,AKAW2_50642A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961623,AKAW2_50643S,AKAW2_50643S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961624,AKAW2_50644S,AKAW2_50644S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961625,AKAW2_50645A,AKAW2_50645A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961626,AKAW2_50646S,AKAW2_50646S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961627,AKAW2_50647S,AKAW2_50647S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961628,AKAW2_50648A,AKAW2_50648A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961629,AKAW2_50649A,AKAW2_50649A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961630,AKAW2_50650S,AKAW2_50650S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961631,AKAW2_50651S,AKAW2_50651S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961632,AKAW2_50652S,AKAW2_50652S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961633,AKAW2_50653A,AKAW2_50653A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961634,AKAW2_50654S,AKAW2_50654S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961635,AKAW2_50655S,AKAW2_50655S,-,-,5,-,putative PKS/NRPS-like protein biosynthetic cluster,protein-coding,-,-,-,putative PKS/NRPS-like protein biosynthetic cluster,20210605,-
1069201,64961636,AKAW2_50656S,AKAW2_50656S,-,-,5,-,putative PKS/NRPS-like protein biosynthetic cluster,protein-coding,-,-,-,putative PKS/NRPS-like protein biosynthetic cluster,20210605,-
1069201,64961637,AKAW2_50657S,AKAW2_50657S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961638,AKAW2_50658A,AKAW2_50658A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961639,AKAW2_50659S,AKAW2_50659S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961640,AKAW2_50660S,AKAW2_50660S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961641,AKAW2_50661A,AKAW2_50661A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961642,AKAW2_50662A,AKAW2_50662A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961643,AKAW2_50663S,AKAW2_50663S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961644,AKAW2_50664S,AKAW2_50664S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961645,AKAW2_50665A,AKAW2_50665A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961646,AKAW2_50666A,AKAW2_50666A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961647,AKAW2_50667S,AKAW2_50667S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961648,AKAW2_50668S,AKAW2_50668S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961649,AKAW2_50669S,AKAW2_50669S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961650,AKAW2_50670A,AKAW2_50670A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961651,AKAW2_50671A,AKAW2_50671A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961652,AKAW2_50672S,AKAW2_50672S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961653,AKAW2_50673S,AKAW2_50673S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961654,AKAW2_50674S,AKAW2_50674S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961655,AKAW2_50675S,AKAW2_50675S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961656,AKAW2_50676A,AKAW2_50676A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961657,AKAW2_50677A,AKAW2_50677A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961658,AKAW2_50678S,AKAW2_50678S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961659,AKAW2_50679S,AKAW2_50679S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961660,AKAW2_50680S,AKAW2_50680S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961661,AKAW2_50681S,AKAW2_50681S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961662,AKAW2_50682S,AKAW2_50682S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961663,AKAW2_50683S,AKAW2_50683S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961664,AKAW2_50684A,AKAW2_50684A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961665,AKAW2_50685A,AKAW2_50685A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961666,AKAW2_50686A,AKAW2_50686A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961667,AKAW2_50687S,AKAW2_50687S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961668,AKAW2_50688S,AKAW2_50688S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961669,AKAW2_50689S,AKAW2_50689S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961670,AKAW2_50690A,AKAW2_50690A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961671,AKAW2_50691A,AKAW2_50691A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961672,AKAW2_50692S,AKAW2_50692S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961673,AKAW2_50693A,AKAW2_50693A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961674,AKAW2_50694S,AKAW2_50694S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961675,AKAW2_50695S,AKAW2_50695S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961676,AKAW2_50696A,AKAW2_50696A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961677,AKAW2_50697S,AKAW2_50697S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961678,AKAW2_50698A,AKAW2_50698A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961679,AKAW2_50699S,AKAW2_50699S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961680,AKAW2_50700S,AKAW2_50700S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961681,AKAW2_50701S,AKAW2_50701S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961682,AKAW2_50702A,AKAW2_50702A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961683,AKAW2_50703S,AKAW2_50703S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961684,AKAW2_50704S,AKAW2_50704S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961685,AKAW2_50705A,AKAW2_50705A,-,-,5,-,putative secondary metabolism biosynthetic enzyme,protein-coding,-,-,-,putative secondary metabolism biosynthetic enzyme,20210605,-
1069201,64961686,AKAW2_50706S,AKAW2_50706S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961687,AKAW2_50707S,AKAW2_50707S,-,-,5,-,putative hybrid PKS-NRPS biosynthetic cluster,protein-coding,-,-,-,putative hybrid PKS-NRPS biosynthetic cluster,20210521,-
1069201,64961688,AKAW2_50708A,AKAW2_50708A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961689,AKAW2_50709S,AKAW2_50709S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961690,AKAW2_50710A,AKAW2_50710A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961691,AKAW2_50711S,AKAW2_50711S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961692,AKAW2_50712A,AKAW2_50712A,-,-,5,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20210605,-
1069201,64961693,AKAW2_50713S,AKAW2_50713S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961694,AKAW2_50714S,AKAW2_50714S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961695,AKAW2_50715A,AKAW2_50715A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961696,AKAW2_50716A,AKAW2_50716A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961697,AKAW2_50717S,AKAW2_50717S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961698,AKAW2_50718A,AKAW2_50718A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961699,ISC1_1,AKAW2_50719A,-,-,5,-,phospholipase C type enzyme,protein-coding,-,-,-,phospholipase C type enzyme,20210521,-
1069201,64961700,AKAW2_50720S,AKAW2_50720S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961701,AKAW2_50721S,AKAW2_50721S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961702,AKAW2_50722A,AKAW2_50722A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961703,AKAW2_50723A,AKAW2_50723A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961704,AKAW2_50724S,AKAW2_50724S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961705,AKAW2_50725S,AKAW2_50725S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961706,AKAW2_50726A,AKAW2_50726A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961707,AKAW2_50727A,AKAW2_50727A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961708,AKAW2_50728S,AKAW2_50728S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961709,AKAW2_50729A,AKAW2_50729A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961710,AKAW2_50730S,AKAW2_50730S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961711,AKAW2_50731A,AKAW2_50731A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961712,AKAW2_50732S,AKAW2_50732S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961713,AKAW2_50733A,AKAW2_50733A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961714,AKAW2_50734A,AKAW2_50734A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961715,AKAW2_50735S,AKAW2_50735S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961716,AKAW2_50736A,AKAW2_50736A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961717,AKAW2_50737A,AKAW2_50737A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961718,AKAW2_50738S,AKAW2_50738S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961719,AKAW2_50739S,AKAW2_50739S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961720,AKAW2_50740A,AKAW2_50740A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961721,AKAW2_50741A,AKAW2_50741A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961722,CRC1,AKAW2_50742S,-,-,5,-,carnitine transporter,protein-coding,-,-,-,carnitine transporter,20210521,-
1069201,64961723,ALO1,AKAW2_50743A,-,-,5,-,"D-arabinono-1,4-lactone oxidase",protein-coding,-,-,-,"D-arabinono-1,4-lactone oxidase",20210521,-
1069201,64961724,AKAW2_50744A,AKAW2_50744A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961725,AKAW2_50745S,AKAW2_50745S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961726,AKAW2_50746S,AKAW2_50746S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961727,AKAW2_50747A,AKAW2_50747A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961728,AKAW2_50748S,AKAW2_50748S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961729,AKAW2_50749S,AKAW2_50749S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64961730,NPS6,AKAW2_50750A,-,-,5,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20210605,-
1069201,64961731,AKAW2_50751S,AKAW2_50751S,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64961732,AKAW2_50752A,AKAW2_50752A,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
